peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Business Software Generalists,Business Benefits,2,Corporate Planning,,5.739694676,3.847272727,7,,2,
Business Software Generalists,Business Benefits,2,IBM Plan. Analytics,,5.739694676,6.901818182,4,,2,
Business Software Generalists,Business Benefits,2,Oracle Cloud EPM,,5.739694676,6.765454545,5,,2,
Business Software Generalists,Business Benefits,2,SAP Analytics Cloud,,5.739694676,2.967107438,8,,2,
Business Software Generalists,Business Benefits,2,SAP BPC,,5.739694676,1,9,,2,
Business Software Generalists,Business Benefits,2,Serviceware Perf.,,5.739694676,8.729090909,1,,2,
Business Software Generalists,Business Benefits,2,Unit4 FP&A,,5.739694676,5.176818182,6,,2,
Business Software Generalists,Business Benefits,2,Workday Adapt. Plan.,,5.739694676,8.563695015,2,,2,
Business Software Generalists,Project Success,3,CCH Tagetik,,5.990580294,7.648648649,3,,2,
Business Software Generalists,Project Success,3,Corporate Planning,,5.990580294,8.527359872,1,,2,
Business Software Generalists,Project Success,3,IBM Plan. Analytics,,5.990580294,5.896088635,5,,2,
Business Software Generalists,Project Success,3,Oracle Cloud EPM,,5.990580294,6.444015444,4,,2,
Business Software Generalists,Project Success,3,SAP Analytics Cloud,,5.990580294,5.669006669,6,,2,
Business Software Generalists,Project Success,3,SAP BPC,,5.990580294,1,9,,2,
Business Software Generalists,Project Success,3,Serviceware Perf.,,5.990580294,8.019305019,2,,2,
Business Software Generalists,Project Success,3,Unit4 FP&A,,5.990580294,5.274131274,8,,2,
Business Software Generalists,Project Success,3,Workday Adapt. Plan.,,5.990580294,5.436667082,7,,2,
Business Software Generalists,Project Length,4,CCH Tagetik,,3.422936757,1,9,,2,
Business Software Generalists,Project Length,4,Corporate Planning,,3.422936757,5.743529412,2,,2,
Business Software Generalists,Project Length,4,IBM Plan. Analytics,,3.422936757,2.694117647,6,,2,
Business Software Generalists,Project Length,4,Oracle Cloud EPM,,3.422936757,2.694117647,6,,2,
Business Software Generalists,Project Length,4,SAP Analytics Cloud,,3.422936757,4.505070994,3,,2,
Business Software Generalists,Project Length,4,SAP BPC,,3.422936757,2.026737968,8,,2,
Business Software Generalists,Project Length,4,Serviceware Perf.,,3.422936757,3.420168067,4,,2,
Business Software Generalists,Project Length,4,Unit4 FP&A,,3.422936757,2.882352941,5,,2,
Business Software Generalists,Project Length,4,Workday Adapt. Plan.,,3.422936757,5.840336134,1,,2,
Business Software Generalists,Customer Satisfaction,5,CCH Tagetik,,5.657945037,7.924813688,1,,1,
Business Software Generalists,Customer Satisfaction,5,Corporate Planning,,5.657945037,6.070775288,4,,1,
Business Software Generalists,Customer Satisfaction,5,IBM Plan. Analytics,,5.657945037,6.034361199,5,,1,
Business Software Generalists,Customer Satisfaction,5,Oracle Cloud EPM,,5.657945037,5.918889378,6,,1,
Business Software Generalists,Customer Satisfaction,5,SAP Analytics Cloud,,5.657945037,4.200401682,8,,1,
Business Software Generalists,Customer Satisfaction,5,SAP BPC,,5.657945037,1.009565455,9,,1,
Business Software Generalists,Customer Satisfaction,5,Serviceware Perf.,,5.657945037,7.792090488,2,,1,
Business Software Generalists,Customer Satisfaction,5,Unit4 FP&A,,5.657945037,5.22078572,7,,1,
Business Software Generalists,Customer Satisfaction,5,Workday Adapt. Plan.,,5.657945037,6.749822434,3,,1,
Business Software Generalists,Price to Value,6,CCH Tagetik,,6.788521956,9.114470842,2,,2,
Business Software Generalists,Price to Value,6,Corporate Planning,,6.788521956,7.203372117,4,,2,
Business Software Generalists,Price to Value,6,IBM Plan. Analytics,,6.788521956,7.552398625,3,,2,
Business Software Generalists,Price to Value,6,Oracle Cloud EPM,,6.788521956,6.742384747,7,,2,
Business Software Generalists,Price to Value,6,SAP Analytics Cloud,,6.788521956,6.780507559,6,,2,
Business Software Generalists,Price to Value,6,SAP BPC,,6.788521956,1,9,,2,
Business Software Generalists,Price to Value,6,Serviceware Perf.,,6.788521956,9.17062635,1,,2,
Business Software Generalists,Price to Value,6,Unit4 FP&A,,6.788521956,6.833153348,5,,2,
Business Software Generalists,Price to Value,6,Workday Adapt. Plan.,,6.788521956,6.699784017,8,,2,
Business Software Generalists,Recommendation,7,CCH Tagetik,,5.253424951,7.446952596,2,,2,
Business Software Generalists,Recommendation,7,Corporate Planning,,5.253424951,4.453724605,6,,2,
Business Software Generalists,Recommendation,7,IBM Plan. Analytics,,5.253424951,6.390519187,4,,2,
Business Software Generalists,Recommendation,7,Oracle Cloud EPM,,5.253424951,6.883521445,3,,2,
Business Software Generalists,Recommendation,7,SAP Analytics Cloud,,5.253424951,3.541350298,8,,2,
Business Software Generalists,Recommendation,7,SAP BPC,,5.253424951,1,9,,2,
Business Software Generalists,Recommendation,7,Serviceware Perf.,,5.253424951,5.615801354,5,,2,
Business Software Generalists,Recommendation,7,Unit4 FP&A,,5.253424951,3.661399549,7,,2,
Business Software Generalists,Recommendation,7,Workday Adapt. Plan.,,5.253424951,8.287555523,1,,2,
Business Software Generalists,Vendor Support,8,CCH Tagetik,,4.986946642,7.422764228,2,,2,
Business Software Generalists,Vendor Support,8,Corporate Planning,,4.986946642,7.194280908,3,,2,
Business Software Generalists,Vendor Support,8,IBM Plan. Analytics,,4.986946642,4.314855876,5,,2,
Business Software Generalists,Vendor Support,8,Oracle Cloud EPM,,4.986946642,4.292682927,6,,2,
Business Software Generalists,Vendor Support,8,SAP Analytics Cloud,,4.986946642,2.780487805,8,,2,
Business Software Generalists,Vendor Support,8,SAP BPC,,4.986946642,1,9,,2,
Business Software Generalists,Vendor Support,8,Serviceware Perf.,,4.986946642,9.919259882,1,,2,
Business Software Generalists,Vendor Support,8,Unit4 FP&A,,4.986946642,3.56097561,7,,2,
Business Software Generalists,Vendor Support,8,Workday Adapt. Plan.,,4.986946642,4.397212544,4,,2,
Business Software Generalists,Implementer Support,9,CCH Tagetik,,6.304693872,8.059169079,2,,2,
Business Software Generalists,Implementer Support,9,Corporate Planning,,6.304693872,6.134620296,7,,2,
Business Software Generalists,Implementer Support,9,IBM Plan. Analytics,,6.304693872,7.421959706,4,,2,
Business Software Generalists,Implementer Support,9,Oracle Cloud EPM,,6.304693872,6.24135876,6,,2,
Business Software Generalists,Implementer Support,9,SAP Analytics Cloud,,6.304693872,5.206538396,8,,2,
Business Software Generalists,Implementer Support,9,SAP BPC,,6.304693872,1,9,,2,
Business Software Generalists,Implementer Support,9,Serviceware Perf.,,6.304693872,8.887604291,1,,2,
Business Software Generalists,Implementer Support,9,Unit4 FP&A,,6.304693872,7.460988356,3,,2,
Business Software Generalists,Implementer Support,9,Workday Adapt. Plan.,,6.304693872,6.330005959,5,,2,
Business Software Generalists,Product Satisfaction,10,CCH Tagetik,,6.860704601,8.882416252,1,,2,
Business Software Generalists,Product Satisfaction,10,Corporate Planning,,6.860704601,6.954190771,7,,2,
Business Software Generalists,Product Satisfaction,10,IBM Plan. Analytics,,6.860704601,7.465760796,6,,2,
Business Software Generalists,Product Satisfaction,10,Oracle Cloud EPM,,6.860704601,7.969460514,4,,2,
Business Software Generalists,Product Satisfaction,10,SAP Analytics Cloud,,6.860704601,5.719983367,8,,2,
Business Software Generalists,Product Satisfaction,10,SAP BPC,,6.860704601,1,9,,2,
Business Software Generalists,Product Satisfaction,10,Serviceware Perf.,,6.860704601,7.591685726,5,,2,
Business Software Generalists,Product Satisfaction,10,Unit4 FP&A,,6.860704601,8.016682362,3,,2,
Business Software Generalists,Product Satisfaction,10,Workday Adapt. Plan.,,6.860704601,8.146161624,2,,2,
Business Software Generalists,Sales Experience,11,CCH Tagetik,,3.632263824,6.794861984,1,,2,
Business Software Generalists,Sales Experience,11,Corporate Planning,,3.632263824,5.261065865,4,,2,
Business Software Generalists,Sales Experience,11,IBM Plan. Analytics,,3.632263824,2.188794753,6,,2,
Business Software Generalists,Sales Experience,11,Oracle Cloud EPM,,3.632263824,2.740377152,5,,2,
Business Software Generalists,Sales Experience,11,SAP Analytics Cloud,,3.632263824,1,9,,2,
Business Software Generalists,Sales Experience,11,SAP BPC,,3.632263824,1.066958185,8,,2,
Business Software Generalists,Sales Experience,11,Serviceware Perf.,,3.632263824,6.107952993,2,,2,
Business Software Generalists,Sales Experience,11,Unit4 FP&A,,3.632263824,1.45110686,7,,2,
Business Software Generalists,Sales Experience,11,Workday Adapt. Plan.,,3.632263824,6.079256627,3,,2,
Business Software Generalists,Functionality,12,CCH Tagetik,,5.342955716,7.79859142,1,,1,
Business Software Generalists,Functionality,12,Corporate Planning,,5.342955716,6.391518388,3,,1,
Business Software Generalists,Functionality,12,IBM Plan. Analytics,,5.342955716,5.607151674,4,,1,
Business Software Generalists,Functionality,12,Oracle Cloud EPM,,5.342955716,6.56707677,2,,1,
Business Software Generalists,Functionality,12,SAP Analytics Cloud,,5.342955716,4.443726506,8,,1,
Business Software Generalists,Functionality,12,SAP BPC,,5.342955716,2.183479422,9,,1,
Business Software Generalists,Functionality,12,Serviceware Perf.,,5.342955716,4.862315506,7,,1,
Business Software Generalists,Functionality,12,Unit4 FP&A,,5.342955716,5.068219467,6,,1,
Business Software Generalists,Functionality,12,Workday Adapt. Plan.,,5.342955716,5.164522289,5,,1,
Business Software Generalists,Predefined Connectors,13,CCH Tagetik,,5.438459916,5.188012295,5,,2,
Business Software Generalists,Predefined Connectors,13,Corporate Planning,,5.438459916,7.478562421,2,,2,
Business Software Generalists,Predefined Connectors,13,IBM Plan. Analytics,,5.438459916,4.184421136,7,,2,
Business Software Generalists,Predefined Connectors,13,Oracle Cloud EPM,,5.438459916,4.431115239,6,,2,
Business Software Generalists,Predefined Connectors,13,SAP Analytics Cloud,,5.438459916,9.683401639,1,,2,
Business Software Generalists,Predefined Connectors,13,SAP BPC,,5.438459916,7.375341044,3,,2,
Business Software Generalists,Predefined Connectors,13,Serviceware Perf.,,5.438459916,1.90682118,8,,2,
Business Software Generalists,Predefined Connectors,13,Unit4 FP&A,,5.438459916,6.87196156,4,,2,
Business Software Generalists,Predefined Connectors,13,Workday Adapt. Plan.,,5.438459916,1.826502732,9,,2,
Business Software Generalists,Data Integration,14,CCH Tagetik,,4.280202882,9.837672905,1,,2,
Business Software Generalists,Data Integration,14,Corporate Planning,,4.280202882,6.463214258,2,,2,
Business Software Generalists,Data Integration,14,IBM Plan. Analytics,,4.280202882,4.402696734,4,,2,
Business Software Generalists,Data Integration,14,Oracle Cloud EPM,,4.280202882,5.07453214,3,,2,
Business Software Generalists,Data Integration,14,SAP Analytics Cloud,,4.280202882,1.999593165,8,,2,
Business Software Generalists,Data Integration,14,SAP BPC,,4.280202882,1,9,,2,
Business Software Generalists,Data Integration,14,Serviceware Perf.,,4.280202882,2.093151146,7,,2,
Business Software Generalists,Data Integration,14,Unit4 FP&A,,4.280202882,4.33854269,5,,2,
Business Software Generalists,Data Integration,14,Workday Adapt. Plan.,,4.280202882,3.312422898,6,,2,
Business Software Generalists,Planning Content,15,CCH Tagetik,,4.091402245,5.807174888,3,,2,
Business Software Generalists,Planning Content,15,Corporate Planning,,4.091402245,8.073787199,1,,2,
Business Software Generalists,Planning Content,15,IBM Plan. Analytics,,4.091402245,2.040358744,7,,2,
Business Software Generalists,Planning Content,15,Oracle Cloud EPM,,4.091402245,7.457399103,2,,2,
Business Software Generalists,Planning Content,15,SAP Analytics Cloud,,4.091402245,2.937219731,5,,2,
Business Software Generalists,Planning Content,15,SAP BPC,,4.091402245,1.80281178,8,,2,
Business Software Generalists,Planning Content,15,Serviceware Perf.,,4.091402245,4.955156951,4,,2,
Business Software Generalists,Planning Content,15,Unit4 FP&A,,4.091402245,1.092248559,9,,2,
Business Software Generalists,Planning Content,15,Workday Adapt. Plan.,,4.091402245,2.656463248,6,,2,
Business Software Generalists,Planning Functionality,16,CCH Tagetik,,6.781034483,9.068965517,2,,2,
Business Software Generalists,Planning Functionality,16,Corporate Planning,,6.781034483,7.284482759,7,,2,
Business Software Generalists,Planning Functionality,16,IBM Plan. Analytics,,6.781034483,9.534482759,1,,2,
Business Software Generalists,Planning Functionality,16,Oracle Cloud EPM,,6.781034483,8.262068966,5,,2,
Business Software Generalists,Planning Functionality,16,SAP Analytics Cloud,,6.781034483,1,9,,2,
Business Software Generalists,Planning Functionality,16,SAP BPC,,6.781034483,1.837931034,8,,2,
Business Software Generalists,Planning Functionality,16,Serviceware Perf.,,6.781034483,8.262068966,3,,2,
Business Software Generalists,Planning Functionality,16,Unit4 FP&A,,6.781034483,7.517241379,6,,2,
Business Software Generalists,Planning Functionality,16,Workday Adapt. Plan.,,6.781034483,8.262068966,3,,2,
Business Software Generalists,Workflow,17,CCH Tagetik,,3.985886773,9.857466063,1,,2,
Business Software Generalists,Workflow,17,Corporate Planning,,3.985886773,2.342040313,7,,2,
Business Software Generalists,Workflow,17,IBM Plan. Analytics,,3.985886773,3.487536657,5,,2,
Business Software Generalists,Workflow,17,Oracle Cloud EPM,,3.985886773,5.594405594,2,,2,
Business Software Generalists,Workflow,17,SAP Analytics Cloud,,3.985886773,4.018558365,4,,2,
Business Software Generalists,Workflow,17,SAP BPC,,3.985886773,1,9,,2,
Business Software Generalists,Workflow,17,Serviceware Perf.,,3.985886773,1.829624921,8,,2,
Business Software Generalists,Workflow,17,Unit4 FP&A,,3.985886773,4.878496503,3,,2,
Business Software Generalists,Workflow,17,Workday Adapt. Plan.,,3.985886773,2.864852539,6,,2,
Business Software Generalists,Forecasting,18,CCH Tagetik,,6.385283719,8.431768069,2,,2,
Business Software Generalists,Forecasting,18,Corporate Planning,,6.385283719,7.339161392,4,,2,
Business Software Generalists,Forecasting,18,IBM Plan. Analytics,,6.385283719,6.55972382,5,,2,
Business Software Generalists,Forecasting,18,Oracle Cloud EPM,,6.385283719,9.156962025,1,,2,
Business Software Generalists,Forecasting,18,SAP Analytics Cloud,,6.385283719,5.802939976,7,,2,
Business Software Generalists,Forecasting,18,SAP BPC,,6.385283719,1,9,,2,
Business Software Generalists,Forecasting,18,Serviceware Perf.,,6.385283719,6.346835443,6,,2,
Business Software Generalists,Forecasting,18,Unit4 FP&A,,6.385283719,4.435949367,8,,2,
Business Software Generalists,Forecasting,18,Workday Adapt. Plan.,,6.385283719,8.394213382,3,,2,
Business Software Generalists,Simulation,19,CCH Tagetik,,5.588623311,7.167186578,2,,2,
Business Software Generalists,Simulation,19,Corporate Planning,,5.588623311,6.386119992,3,,2,
Business Software Generalists,Simulation,19,IBM Plan. Analytics,,5.588623311,5.5755272,7,,2,
Business Software Generalists,Simulation,19,Oracle Cloud EPM,,5.588623311,8.030139176,1,,2,
Business Software Generalists,Simulation,19,SAP Analytics Cloud,,5.588623311,5.681540342,5,,2,
Business Software Generalists,Simulation,19,SAP BPC,,5.588623311,1,9,,2,
Business Software Generalists,Simulation,19,Serviceware Perf.,,5.588623311,5.60779207,6,,2,
Business Software Generalists,Simulation,19,Unit4 FP&A,,5.588623311,4.500977995,8,,2,
Business Software Generalists,Simulation,19,Workday Adapt. Plan.,,5.588623311,6.348326448,4,,2,
Business Software Generalists,Reporting/Analysis,20,CCH Tagetik,,6.58148094,5.194489997,8,,2,
Business Software Generalists,Reporting/Analysis,20,Corporate Planning,,6.58148094,6.4029137,6,,2,
Business Software Generalists,Reporting/Analysis,20,IBM Plan. Analytics,,6.58148094,8.106384929,4,,2,
Business Software Generalists,Reporting/Analysis,20,Oracle Cloud EPM,,6.58148094,5.655834021,7,,2,
Business Software Generalists,Reporting/Analysis,20,SAP Analytics Cloud,,6.58148094,7.870285339,5,,2,
Business Software Generalists,Reporting/Analysis,20,SAP BPC,,6.58148094,1,9,,2,
Business Software Generalists,Reporting/Analysis,20,Serviceware Perf.,,6.58148094,8.227058052,3,,2,
Business Software Generalists,Reporting/Analysis,20,Unit4 FP&A,,6.58148094,8.388181212,2,,2,
Business Software Generalists,Reporting/Analysis,20,Workday Adapt. Plan.,,6.58148094,8.388181212,1,,2,
Business Software Generalists,Financial Consolidation,21,CCH Tagetik,,4.954227172,9.634586466,1,,2,
Business Software Generalists,Financial Consolidation,21,Corporate Planning,,4.954227172,5.753383459,3,,2,
Business Software Generalists,Financial Consolidation,21,IBM Plan. Analytics,,4.954227172,6.573233083,2,,2,
Business Software Generalists,Financial Consolidation,21,Oracle Cloud EPM,,4.954227172,5.441234666,4,,2,
Business Software Generalists,Financial Consolidation,21,SAP Analytics Cloud,,4.954227172,1,9,,2,
Business Software Generalists,Financial Consolidation,21,SAP BPC,,4.954227172,3.635230934,7,,2,
Business Software Generalists,Financial Consolidation,21,Serviceware Perf.,,4.954227172,4.532330827,5,,2,
Business Software Generalists,Financial Consolidation,21,Unit4 FP&A,,4.954227172,3.59037594,8,,2,
Business Software Generalists,Financial Consolidation,21,Workday Adapt. Plan.,,4.954227172,4.427669173,6,,2,
Business Software Generalists,User Experience,22,CCH Tagetik,,6.148044991,8.220303485,2,,1,
Business Software Generalists,User Experience,22,Corporate Planning,,6.148044991,6.423408794,6,,1,
Business Software Generalists,User Experience,22,IBM Plan. Analytics,,6.148044991,7.092726353,3,,1,
Business Software Generalists,User Experience,22,Oracle Cloud EPM,,6.148044991,6.927493857,4,,1,
Business Software Generalists,User Experience,22,SAP Analytics Cloud,,6.148044991,4.652911975,8,,1,
